Uid,Sid,Tag,Key,Time,Value,UpdateTime
8268996745,default,daily_report,sleep,1728691200,"{""day_sleep_evaluation"":0,""total_snore_disturb"":0,""max_spo2"":100,""total_long_duration"":577,""segment_details"":[{""bedtime"":1728675780,""min_hr"":44,""max_hr"":84,""min_spo2"":93,""awake_count"":1,""sleep_awake_duration"":5,""max_spo2"":100,""duration"":577,""sleep_light_duration"":259,""timezone"":8,""avg_hr"":56,""sleep_deep_duration"":173,""avg_spo2"":97,""sleep_rem_duration"":145,""wake_up_time"":1728710700}],""sleep_manually_duration"":0,""sleep_awake_duration"":5,""sleep_nap_duration"":0,""total_duration"":577,""min_hr"":44,""sleep_score"":83,""breath_quality"":0,""sleep_trace_duration"":0,""max_hr"":84,""avg_hr"":56,""total_snore"":0,""sleep_rem_duration"":145,""min_spo2"":93,""avg_spo2"":97,""sleep_light_duration"":259,""long_sleep_evaluation"":19,""total_turn_over"":0,""total_body_move"":0,""awake_count"":1,""sleep_deep_duration"":173}",1728715108
8268996745,default,daily_report,sleep,1728777600,"{""max_hr"":80,""sleep_nap_duration"":0,""breath_quality"":0,""min_spo2"":92,""max_spo2"":99,""sleep_awake_duration"":0,""sleep_rem_duration"":111,""long_sleep_evaluation"":19,""total_turn_over"":0,""sleep_score"":88,""sleep_light_duration"":217,""day_sleep_evaluation"":0,""sleep_manually_duration"":0,""total_snore_disturb"":0,""avg_spo2"":96,""awake_count"":0,""total_snore"":0,""total_duration"":482,""total_body_move"":0,""total_long_duration"":482,""min_hr"":44,""segment_details"":[{""timezone"":8,""avg_hr"":52,""sleep_deep_duration"":154,""min_hr"":44,""avg_spo2"":96,""sleep_awake_duration"":0,""awake_count"":0,""max_hr"":80,""max_spo2"":99,""min_spo2"":92,""wake_up_time"":1728798480,""sleep_light_duration"":217,""duration"":482,""bedtime"":1728769560,""sleep_rem_duration"":111}],""sleep_trace_duration"":0,""sleep_deep_duration"":154,""avg_hr"":52}",1728802148
8268996745,default,daily_report,sleep,1728864000,"{""sleep_awake_duration"":0,""sleep_rem_duration"":106,""sleep_deep_duration"":154,""breath_quality"":0,""min_spo2"":90,""min_hr"":40,""awake_count"":0,""segment_details"":[{""max_spo2"":99,""duration"":512,""sleep_light_duration"":252,""sleep_deep_duration"":154,""timezone"":8,""awake_count"":0,""sleep_awake_duration"":0,""bedtime"":1728853500,""max_hr"":78,""wake_up_time"":1728884220,""avg_hr"":52,""avg_spo2"":95,""min_spo2"":90,""sleep_rem_duration"":106,""min_hr"":40}],""total_snore_disturb"":0,""total_duration"":512,""day_sleep_evaluation"":0,""max_hr"":78,""sleep_trace_duration"":0,""total_snore"":0,""sleep_score"":92,""sleep_nap_duration"":0,""max_spo2"":99,""total_body_move"":0,""total_turn_over"":0,""long_sleep_evaluation"":6,""avg_spo2"":95,""avg_hr"":52,""total_long_duration"":512,""sleep_light_duration"":252,""sleep_manually_duration"":0}",1728888816
8268996745,default,daily_report,sleep,1728950400,"{""sleep_light_duration"":189,""total_turn_over"":0,""avg_hr"":56,""breath_quality"":0,""total_duration"":486,""sleep_manually_duration"":0,""min_spo2"":94,""total_snore"":0,""total_long_duration"":486,""sleep_rem_duration"":132,""sleep_score"":87,""avg_spo2"":98,""sleep_deep_duration"":165,""long_sleep_evaluation"":19,""segment_details"":[{""max_hr"":80,""min_spo2"":94,""avg_spo2"":98,""sleep_awake_duration"":0,""sleep_deep_duration"":165,""bedtime"":1728942360,""max_spo2"":100,""min_hr"":45,""wake_up_time"":1728971520,""timezone"":8,""avg_hr"":56,""duration"":486,""sleep_light_duration"":189,""sleep_rem_duration"":132,""awake_count"":0}],""total_body_move"":0,""total_snore_disturb"":0,""sleep_nap_duration"":0,""min_hr"":45,""sleep_trace_duration"":0,""day_sleep_evaluation"":0,""awake_count"":0,""max_spo2"":100,""sleep_awake_duration"":0,""max_hr"":80}",1728998240
8268996745,default,daily_report,sleep,1729036800,"{""total_snore_disturb"":0,""sleep_nap_duration"":0,""max_hr"":80,""min_spo2"":94,""total_snore"":0,""sleep_rem_duration"":112,""total_duration"":486,""day_sleep_evaluation"":0,""segment_details"":[{""awake_count"":1,""sleep_deep_duration"":136,""bedtime"":1729028400,""sleep_awake_duration"":14,""min_spo2"":94,""wake_up_time"":1729058400,""duration"":486,""sleep_rem_duration"":112,""avg_spo2"":96,""sleep_light_duration"":238,""max_hr"":80,""avg_hr"":53,""max_spo2"":98,""min_hr"":43,""timezone"":8}],""sleep_awake_duration"":14,""sleep_trace_duration"":0,""sleep_score"":93,""long_sleep_evaluation"":7,""max_spo2"":98,""total_body_move"":0,""total_long_duration"":486,""total_turn_over"":0,""breath_quality"":0,""sleep_light_duration"":238,""sleep_manually_duration"":0,""awake_count"":1,""min_hr"":43,""sleep_deep_duration"":136,""avg_hr"":53,""avg_spo2"":96}",1729062067
8268996745,default,daily_report,sleep,1729123200,"{""awake_count"":2,""breath_quality"":0,""sleep_awake_duration"":38,""total_long_duration"":512,""sleep_trace_duration"":0,""total_snore_disturb"":0,""sleep_nap_duration"":54,""max_spo2"":100,""total_duration"":566,""total_snore"":0,""sleep_light_duration"":249,""sleep_score"":77,""avg_hr"":57,""total_turn_over"":0,""min_spo2"":94,""segment_details"":[{""sleep_light_duration"":249,""bedtime"":1729117680,""awake_count"":2,""duration"":512,""timezone"":8,""wake_up_time"":1729150680,""avg_hr"":55,""min_spo2"":94,""sleep_awake_duration"":38,""max_hr"":84,""max_spo2"":100,""min_hr"":45,""sleep_rem_duration"":118,""avg_spo2"":97,""sleep_deep_duration"":145},{""avg_spo2"":99,""wake_up_time"":1729183440,""max_hr"":86,""duration"":54,""bedtime"":1729180200,""timezone"":8,""sleep_rem_duration"":0,""min_spo2"":99,""sleep_deep_duration"":0,""min_hr"":50,""sleep_light_duration"":0,""avg_hr"":58,""max_spo2"":99,""sleep_awake_duration"":0,""awake_count"":0}],""max_hr"":86,""sleep_manually_duration"":0,""sleep_rem_duration"":118,""sleep_deep_duration"":145,""day_sleep_evaluation"":0,""total_body_move"":0,""avg_spo2"":98,""min_hr"":45,""long_sleep_evaluation"":17}",1729187104
8268996745,default,daily_report,sleep,1729209600,"{""sleep_rem_duration"":121,""min_spo2"":95,""sleep_light_duration"":198,""total_body_move"":0,""sleep_nap_duration"":47,""min_hr"":42,""sleep_manually_duration"":0,""long_sleep_evaluation"":17,""breath_quality"":0,""awake_count"":1,""avg_spo2"":97,""total_snore"":0,""segment_details"":[{""sleep_deep_duration"":164,""duration"":483,""min_hr"":42,""max_spo2"":100,""bedtime"":1729205760,""wake_up_time"":1729234980,""sleep_light_duration"":198,""sleep_rem_duration"":121,""max_hr"":86,""min_spo2"":95,""timezone"":8,""avg_hr"":52,""sleep_awake_duration"":4,""avg_spo2"":97,""awake_count"":1},{""avg_hr"":54,""avg_spo2"":97,""min_hr"":50,""sleep_deep_duration"":0,""timezone"":8,""bedtime"":1729255500,""min_spo2"":97,""sleep_awake_duration"":0,""wake_up_time"":1729258320,""max_hr"":61,""duration"":47,""max_spo2"":97,""sleep_rem_duration"":0,""awake_count"":0,""sleep_light_duration"":0}],""total_long_duration"":483,""sleep_score"":89,""total_snore_disturb"":0,""sleep_awake_duration"":4,""total_turn_over"":0,""avg_hr"":53,""total_duration"":530,""max_spo2"":100,""sleep_deep_duration"":164,""day_sleep_evaluation"":0,""max_hr"":86,""sleep_trace_duration"":0}",1729274806
8268996745,default,daily_report,sleep,1729296000,"{""awake_count"":0,""sleep_rem_duration"":75,""sleep_manually_duration"":0,""total_snore"":0,""max_hr"":70,""breath_quality"":0,""min_spo2"":95,""min_hr"":47,""sleep_score"":68,""sleep_deep_duration"":86,""total_long_duration"":324,""avg_hr"":53,""max_spo2"":99,""sleep_awake_duration"":0,""segment_details"":[{""duration"":324,""sleep_light_duration"":163,""min_hr"":47,""avg_spo2"":97,""awake_count"":0,""sleep_deep_duration"":86,""sleep_awake_duration"":0,""max_hr"":70,""avg_hr"":53,""wake_up_time"":1729317660,""max_spo2"":99,""timezone"":8,""bedtime"":1729298220,""sleep_rem_duration"":75,""min_spo2"":95}],""sleep_light_duration"":163,""day_sleep_evaluation"":0,""total_snore_disturb"":0,""long_sleep_evaluation"":19,""sleep_nap_duration"":0,""sleep_trace_duration"":0,""total_body_move"":0,""total_duration"":324,""avg_spo2"":97,""total_turn_over"":0}",1729322859
8268996745,default,daily_report,sleep,1729382400,"{""sleep_light_duration"":193,""total_body_move"":0,""avg_hr"":55,""sleep_deep_duration"":151,""awake_count"":1,""avg_spo2"":97,""total_duration"":472,""max_hr"":87,""sleep_score"":77,""max_spo2"":99,""total_snore"":0,""segment_details"":[{""min_spo2"":95,""awake_count"":1,""bedtime"":1729382760,""max_hr"":87,""sleep_light_duration"":193,""sleep_rem_duration"":128,""avg_spo2"":97,""min_hr"":45,""timezone"":8,""avg_hr"":55,""duration"":472,""sleep_deep_duration"":151,""max_spo2"":99,""sleep_awake_duration"":4,""wake_up_time"":1729411320}],""sleep_trace_duration"":0,""sleep_nap_duration"":0,""min_spo2"":95,""sleep_awake_duration"":4,""total_snore_disturb"":0,""total_long_duration"":472,""sleep_rem_duration"":128,""day_sleep_evaluation"":0,""long_sleep_evaluation"":7,""min_hr"":45,""total_turn_over"":0,""breath_quality"":0,""sleep_manually_duration"":0}",1729418119
8268996745,default,daily_report,sleep,1729468800,"{""total_snore_disturb"":0,""max_hr"":95,""sleep_trace_duration"":0,""sleep_rem_duration"":72,""awake_count"":0,""total_snore"":0,""sleep_score"":77,""total_long_duration"":366,""sleep_light_duration"":153,""breath_quality"":0,""segment_details"":[{""min_hr"":41,""avg_hr"":52,""max_spo2"":99,""max_hr"":95,""min_spo2"":94,""avg_spo2"":97,""timezone"":8,""duration"":366,""sleep_awake_duration"":0,""awake_count"":0,""sleep_deep_duration"":141,""sleep_rem_duration"":72,""wake_up_time"":1729489080,""sleep_light_duration"":153,""bedtime"":1729467120},{""min_spo2"":91,""max_hr"":64,""max_spo2"":98,""sleep_deep_duration"":0,""min_hr"":46,""awake_count"":0,""duration"":76,""timezone"":8,""avg_spo2"":94,""sleep_awake_duration"":0,""sleep_light_duration"":0,""sleep_rem_duration"":0,""bedtime"":1729517820,""wake_up_time"":1729522380,""avg_hr"":53}],""min_hr"":41,""max_spo2"":99,""sleep_nap_duration"":76,""long_sleep_evaluation"":3,""avg_hr"":53,""sleep_awake_duration"":0,""avg_spo2"":96,""total_turn_over"":0,""total_duration"":442,""day_sleep_evaluation"":0,""min_spo2"":91,""total_body_move"":0,""sleep_manually_duration"":0,""sleep_deep_duration"":141}",1729532128
8268996745,default,daily_report,sleep,1729555200,"{""day_sleep_evaluation"":0,""sleep_manually_duration"":0,""avg_spo2"":98,""segment_details"":[{""max_hr"":79,""avg_spo2"":98,""bedtime"":1729556040,""max_spo2"":99,""sleep_awake_duration"":0,""timezone"":8,""sleep_deep_duration"":121,""duration"":404,""sleep_light_duration"":198,""awake_count"":0,""wake_up_time"":1729580280,""sleep_rem_duration"":85,""avg_hr"":54,""min_spo2"":95,""min_hr"":42}],""total_duration"":404,""total_snore_disturb"":0,""awake_count"":0,""total_snore"":0,""sleep_light_duration"":198,""sleep_deep_duration"":121,""min_spo2"":95,""sleep_trace_duration"":0,""total_long_duration"":404,""total_turn_over"":0,""total_body_move"":0,""breath_quality"":0,""long_sleep_evaluation"":7,""max_hr"":79,""min_hr"":42,""max_spo2"":99,""avg_hr"":54,""sleep_rem_duration"":85,""sleep_awake_duration"":0,""sleep_nap_duration"":0,""sleep_score"":81}",1729583944
8268996745,default,daily_report,sleep,1729641600,"{""awake_count"":1,""total_long_duration"":184,""sleep_deep_duration"":51,""day_sleep_evaluation"":1,""max_spo2"":99,""avg_hr"":54,""max_hr"":86,""sleep_nap_duration"":185,""min_hr"":46,""sleep_awake_duration"":29,""sleep_manually_duration"":0,""total_snore"":0,""total_body_move"":0,""total_duration"":369,""long_sleep_evaluation"":16,""breath_quality"":0,""min_spo2"":95,""total_snore_disturb"":0,""sleep_score"":46,""segment_details"":[{""wake_up_time"":1729647660,""max_hr"":86,""avg_spo2"":97,""timezone"":8,""sleep_awake_duration"":0,""awake_count"":0,""min_hr"":50,""sleep_rem_duration"":0,""sleep_deep_duration"":0,""avg_hr"":58,""sleep_light_duration"":0,""min_spo2"":97,""bedtime"":1729638720,""max_spo2"":97,""duration"":149},{""min_spo2"":96,""avg_spo2"":97,""awake_count"":1,""timezone"":8,""sleep_rem_duration"":55,""sleep_deep_duration"":51,""sleep_awake_duration"":29,""max_spo2"":99,""wake_up_time"":1729667280,""max_hr"":76,""avg_hr"":53,""duration"":184,""min_hr"":46,""sleep_light_duration"":78,""bedtime"":1729654500},{""wake_up_time"":1729675380,""min_spo2"":95,""avg_spo2"":95,""duration"":36,""awake_count"":0,""bedtime"":1729673220,""max_hr"":57,""sleep_deep_duration"":0,""min_hr"":48,""max_spo2"":95,""sleep_rem_duration"":0,""sleep_light_duration"":0,""timezone"":8,""sleep_awake_duration"":0,""avg_hr"":52}],""total_turn_over"":0,""sleep_trace_duration"":0,""avg_spo2"":96,""sleep_light_duration"":78,""sleep_rem_duration"":55}",1729679054
8268996745,default,daily_report,sleep,1729728000,"{""total_turn_over"":0,""total_body_move"":0,""sleep_manually_duration"":0,""avg_spo2"":97,""sleep_awake_duration"":0,""sleep_deep_duration"":145,""avg_hr"":51,""day_sleep_evaluation"":0,""total_long_duration"":545,""total_snore"":0,""min_spo2"":94,""long_sleep_evaluation"":26,""sleep_rem_duration"":157,""sleep_score"":77,""awake_count"":0,""segment_details"":[{""duration"":545,""sleep_light_duration"":243,""min_spo2"":94,""min_hr"":41,""avg_hr"":51,""max_hr"":83,""sleep_awake_duration"":0,""awake_count"":0,""sleep_rem_duration"":157,""max_spo2"":99,""avg_spo2"":97,""bedtime"":1729723200,""sleep_deep_duration"":145,""timezone"":8,""wake_up_time"":1729755900}],""sleep_trace_duration"":0,""total_duration"":545,""max_spo2"":99,""max_hr"":83,""sleep_light_duration"":243,""sleep_nap_duration"":0,""breath_quality"":0,""total_snore_disturb"":0,""min_hr"":41}",1729760431
8268996745,default,daily_report,sleep,1729814400,"{""min_spo2"":90,""sleep_rem_duration"":109,""min_hr"":43,""total_snore_disturb"":0,""long_sleep_evaluation"":3,""max_hr"":82,""breath_quality"":0,""sleep_light_duration"":156,""sleep_awake_duration"":0,""sleep_manually_duration"":0,""total_body_move"":0,""segment_details"":[{""sleep_rem_duration"":109,""avg_spo2"":98,""min_hr"":43,""avg_hr"":52,""max_hr"":82,""wake_up_time"":1729834140,""timezone"":8,""sleep_deep_duration"":108,""sleep_light_duration"":156,""min_spo2"":97,""duration"":373,""awake_count"":0,""max_spo2"":99,""sleep_awake_duration"":0,""bedtime"":1729811760},{""sleep_rem_duration"":0,""awake_count"":0,""wake_up_time"":1729846320,""avg_spo2"":95,""avg_hr"":54,""bedtime"":1729839120,""sleep_deep_duration"":0,""duration"":120,""timezone"":8,""max_hr"":64,""max_spo2"":98,""sleep_awake_duration"":0,""min_hr"":49,""sleep_light_duration"":0,""min_spo2"":90}],""max_spo2"":99,""sleep_score"":76,""day_sleep_evaluation"":0,""total_long_duration"":373,""avg_spo2"":97,""sleep_nap_duration"":120,""total_turn_over"":0,""sleep_deep_duration"":108,""total_snore"":0,""total_duration"":493,""avg_hr"":53,""sleep_trace_duration"":0,""awake_count"":0}",1729865780
8268996745,default,daily_report,sleep,1729900800,"{""max_hr"":70,""min_spo2"":92,""sleep_light_duration"":147,""sleep_rem_duration"":96,""total_duration"":356,""day_sleep_evaluation"":0,""avg_spo2"":96,""total_turn_over"":0,""total_snore_disturb"":0,""avg_hr"":54,""min_hr"":48,""total_long_duration"":356,""sleep_manually_duration"":0,""breath_quality"":0,""awake_count"":0,""total_body_move"":0,""long_sleep_evaluation"":26,""segment_details"":[{""wake_up_time"":1729925820,""max_spo2"":99,""sleep_rem_duration"":96,""min_hr"":48,""sleep_deep_duration"":113,""timezone"":8,""avg_hr"":54,""avg_spo2"":96,""sleep_awake_duration"":0,""max_hr"":70,""duration"":356,""awake_count"":0,""sleep_light_duration"":147,""bedtime"":1729904460,""min_spo2"":92}],""sleep_trace_duration"":0,""sleep_deep_duration"":113,""total_snore"":0,""max_spo2"":99,""sleep_awake_duration"":0,""sleep_score"":64,""sleep_nap_duration"":0}",1729929534
8268996745,default,daily_report,sleep,1729987200,"{""avg_hr"":51,""total_duration"":427,""sleep_rem_duration"":93,""segment_details"":[{""min_spo2"":95,""wake_up_time"":1730015760,""awake_count"":1,""sleep_awake_duration"":7,""timezone"":4,""avg_hr"":51,""bedtime"":1729989720,""sleep_deep_duration"":128,""min_hr"":38,""max_spo2"":100,""sleep_light_duration"":206,""duration"":427,""avg_spo2"":98,""max_hr"":87,""sleep_rem_duration"":93}],""total_body_move"":0,""avg_spo2"":98,""min_hr"":38,""total_long_duration"":427,""sleep_manually_duration"":0,""sleep_nap_duration"":0,""total_snore_disturb"":0,""max_spo2"":100,""sleep_score"":87,""total_turn_over"":0,""sleep_light_duration"":206,""max_hr"":87,""breath_quality"":0,""sleep_deep_duration"":128,""day_sleep_evaluation"":0,""total_snore"":0,""sleep_trace_duration"":0,""sleep_awake_duration"":7,""awake_count"":1,""min_spo2"":95,""long_sleep_evaluation"":26}",1730020458
8268996745,default,daily_report,sleep,1730073600,"{""avg_spo2"":98,""breath_quality"":0,""sleep_light_duration"":211,""sleep_rem_duration"":95,""sleep_awake_duration"":0,""sleep_manually_duration"":0,""total_duration"":450,""sleep_deep_duration"":144,""min_hr"":43,""total_snore_disturb"":0,""max_hr"":78,""total_turn_over"":0,""sleep_score"":85,""total_body_move"":0,""day_sleep_evaluation"":0,""avg_hr"":53,""total_long_duration"":450,""long_sleep_evaluation"":26,""min_spo2"":95,""segment_details"":[{""max_spo2"":99,""sleep_light_duration"":211,""awake_count"":0,""avg_spo2"":98,""sleep_deep_duration"":144,""sleep_rem_duration"":95,""min_hr"":43,""wake_up_time"":1730098740,""timezone"":4,""sleep_awake_duration"":0,""min_spo2"":95,""bedtime"":1730071740,""duration"":450,""avg_hr"":53,""max_hr"":78}],""sleep_trace_duration"":0,""total_snore"":0,""max_spo2"":99,""awake_count"":0,""sleep_nap_duration"":0}",1730104554
8268996745,default,daily_report,sleep,1730160000,"{""total_long_duration"":316,""sleep_score"":70,""sleep_nap_duration"":0,""avg_spo2"":98,""avg_hr"":55,""long_sleep_evaluation"":19,""awake_count"":0,""sleep_trace_duration"":0,""breath_quality"":0,""min_hr"":46,""total_body_move"":0,""day_sleep_evaluation"":0,""sleep_rem_duration"":80,""total_snore"":0,""sleep_awake_duration"":0,""total_snore_disturb"":0,""segment_details"":[{""wake_up_time"":1730181480,""duration"":316,""sleep_light_duration"":135,""sleep_rem_duration"":80,""avg_hr"":55,""bedtime"":1730162520,""sleep_awake_duration"":0,""timezone"":4,""max_hr"":78,""sleep_deep_duration"":101,""awake_count"":0,""avg_spo2"":98,""min_spo2"":96,""max_spo2"":99,""min_hr"":46}],""total_turn_over"":0,""min_spo2"":96,""max_hr"":78,""max_spo2"":99,""sleep_light_duration"":135,""total_duration"":316,""sleep_deep_duration"":101,""sleep_manually_duration"":0}",1730186054
8268996745,default,daily_report,sleep,1730246400,"{""sleep_manually_duration"":0,""sleep_trace_duration"":0,""sleep_awake_duration"":0,""min_spo2"":96,""max_spo2"":100,""awake_count"":0,""day_sleep_evaluation"":0,""breath_quality"":0,""min_hr"":44,""total_snore"":0,""avg_spo2"":98,""sleep_light_duration"":147,""total_snore_disturb"":0,""segment_details"":[{""sleep_awake_duration"":0,""min_hr"":44,""wake_up_time"":1730275020,""min_spo2"":96,""timezone"":4,""bedtime"":1730249820,""max_spo2"":100,""avg_hr"":52,""max_hr"":72,""awake_count"":0,""duration"":420,""avg_spo2"":98,""sleep_light_duration"":147,""sleep_deep_duration"":161,""sleep_rem_duration"":112}],""sleep_deep_duration"":161,""sleep_nap_duration"":0,""sleep_rem_duration"":112,""long_sleep_evaluation"":19,""total_duration"":420,""total_turn_over"":0,""sleep_score"":85,""total_long_duration"":420,""avg_hr"":52,""max_hr"":72,""total_body_move"":0}",1730278684
8268996745,default,daily_report,sleep,1730332800,"{""avg_spo2"":98,""total_long_duration"":485,""breath_quality"":0,""min_spo2"":95,""total_turn_over"":0,""sleep_nap_duration"":0,""max_hr"":68,""sleep_deep_duration"":140,""avg_hr"":53,""sleep_score"":88,""total_body_move"":0,""sleep_light_duration"":232,""long_sleep_evaluation"":3,""sleep_rem_duration"":113,""sleep_manually_duration"":0,""total_snore"":0,""day_sleep_evaluation"":0,""total_duration"":485,""sleep_trace_duration"":0,""min_hr"":40,""sleep_awake_duration"":0,""segment_details"":[{""avg_hr"":53,""timezone"":4,""max_spo2"":100,""awake_count"":0,""max_hr"":68,""min_hr"":44,""sleep_awake_duration"":0,""sleep_light_duration"":137,""wake_up_time"":1730344200,""sleep_rem_duration"":70,""avg_spo2"":97,""sleep_deep_duration"":94,""min_spo2"":95,""duration"":301,""bedtime"":1730326140},{""sleep_rem_duration"":43,""sleep_light_duration"":95,""min_hr"":40,""sleep_awake_duration"":0,""bedtime"":1730349780,""sleep_deep_duration"":46,""duration"":184,""avg_spo2"":98,""max_hr"":67,""avg_hr"":52,""max_spo2"":100,""wake_up_time"":1730360820,""awake_count"":0,""timezone"":4,""min_spo2"":96}],""total_snore_disturb"":0,""max_spo2"":100,""awake_count"":0}",1730369211
8268996745,default,daily_report,sleep,1730419200,"{""segment_details"":[{""avg_spo2"":98,""bedtime"":1730428440,""sleep_rem_duration"":94,""sleep_awake_duration"":0,""max_spo2"":99,""sleep_deep_duration"":96,""max_hr"":77,""sleep_light_duration"":182,""awake_count"":0,""wake_up_time"":1730450760,""avg_hr"":57,""min_hr"":50,""timezone"":4,""min_spo2"":95,""duration"":372}],""total_turn_over"":0,""max_hr"":77,""total_duration"":372,""sleep_awake_duration"":0,""breath_quality"":0,""sleep_score"":71,""total_long_duration"":372,""sleep_nap_duration"":0,""sleep_light_duration"":182,""sleep_manually_duration"":0,""sleep_trace_duration"":0,""awake_count"":0,""sleep_rem_duration"":94,""day_sleep_evaluation"":0,""total_snore_disturb"":0,""max_spo2"":99,""long_sleep_evaluation"":6,""total_body_move"":0,""total_snore"":0,""sleep_deep_duration"":96,""min_hr"":50,""avg_spo2"":98,""min_spo2"":95,""avg_hr"":57}",1730454425
8268996745,default,daily_report,sleep,1730505600,"{""total_turn_over"":0,""sleep_score"":77,""sleep_light_duration"":191,""total_long_duration"":425,""sleep_trace_duration"":0,""long_sleep_evaluation"":17,""sleep_nap_duration"":52,""max_hr"":96,""avg_hr"":65,""breath_quality"":0,""max_spo2"":99,""sleep_rem_duration"":124,""total_snore"":0,""sleep_awake_duration"":5,""min_spo2"":92,""segment_details"":[{""sleep_awake_duration"":5,""min_hr"":44,""wake_up_time"":1730531340,""duration"":425,""max_hr"":96,""sleep_rem_duration"":124,""timezone"":4,""bedtime"":1730505540,""min_spo2"":92,""sleep_deep_duration"":110,""max_spo2"":99,""sleep_light_duration"":191,""avg_spo2"":96,""avg_hr"":55,""awake_count"":1},{""avg_hr"":70,""max_spo2"":98,""wake_up_time"":1730573160,""avg_spo2"":98,""timezone"":4,""sleep_awake_duration"":0,""sleep_light_duration"":0,""max_hr"":73,""sleep_deep_duration"":0,""duration"":30,""sleep_rem_duration"":0,""min_spo2"":98,""awake_count"":0,""bedtime"":1730571360,""min_hr"":68},{""bedtime"":1730574120,""wake_up_time"":1730575440,""duration"":22,""timezone"":4,""sleep_rem_duration"":0,""min_hr"":64,""avg_spo2"":97,""max_hr"":82,""sleep_light_duration"":0,""sleep_awake_duration"":0,""awake_count"":0,""avg_hr"":70,""sleep_deep_duration"":0,""max_spo2"":97,""min_spo2"":97}],""sleep_deep_duration"":110,""total_snore_disturb"":0,""awake_count"":1,""avg_spo2"":97,""day_sleep_evaluation"":1,""total_duration"":477,""min_hr"":44,""total_body_move"":0,""sleep_manually_duration"":0}",1730593072
8268996745,default,daily_report,sleep,1730592000,"{""sleep_score"":60,""segment_details"":[{""wake_up_time"":1730623140,""max_spo2"":100,""timezone"":4,""duration"":309,""sleep_awake_duration"":0,""sleep_deep_duration"":92,""avg_hr"":58,""max_hr"":77,""sleep_rem_duration"":84,""avg_spo2"":98,""sleep_light_duration"":133,""awake_count"":0,""min_spo2"":95,""bedtime"":1730604600,""min_hr"":48},{""max_hr"":59,""min_hr"":50,""wake_up_time"":1730633400,""avg_hr"":54,""sleep_light_duration"":0,""sleep_awake_duration"":0,""timezone"":4,""duration"":27,""awake_count"":0,""sleep_rem_duration"":0,""sleep_deep_duration"":0,""bedtime"":1730631780}],""sleep_light_duration"":133,""long_sleep_evaluation"":14,""total_turn_over"":0,""avg_spo2"":49,""breath_quality"":0,""max_spo2"":100,""sleep_rem_duration"":84,""sleep_nap_duration"":27,""total_duration"":336,""min_hr"":48,""awake_count"":0,""total_body_move"":0,""min_spo2"":95,""day_sleep_evaluation"":0,""total_snore"":0,""sleep_awake_duration"":0,""total_snore_disturb"":0,""max_hr"":77,""total_long_duration"":309,""avg_hr"":56,""sleep_trace_duration"":0,""sleep_manually_duration"":0,""sleep_deep_duration"":92}",1730704504
8268996745,default,daily_report,sleep,1730678400,"{""sleep_score"":88,""segment_details"":[{""sleep_rem_duration"":119,""max_hr"":82,""sleep_awake_duration"":13,""avg_spo2"":97,""sleep_deep_duration"":174,""awake_count"":1,""timezone"":4,""avg_hr"":53,""bedtime"":1730669220,""sleep_light_duration"":221,""wake_up_time"":1730700840,""min_hr"":42,""max_spo2"":99,""duration"":514,""min_spo2"":92}],""sleep_light_duration"":221,""total_turn_over"":0,""long_sleep_evaluation"":7,""breath_quality"":0,""avg_spo2"":97,""max_spo2"":99,""sleep_rem_duration"":119,""sleep_nap_duration"":0,""total_duration"":514,""min_hr"":42,""awake_count"":1,""total_body_move"":0,""min_spo2"":92,""day_sleep_evaluation"":0,""total_snore"":0,""sleep_awake_duration"":13,""total_snore_disturb"":0,""max_hr"":82,""total_long_duration"":514,""avg_hr"":53,""sleep_trace_duration"":0,""sleep_deep_duration"":174,""sleep_manually_duration"":0}",1730704504
8268996745,default,daily_report,sleep,1730764800,"{""max_spo2"":99,""max_hr"":86,""sleep_light_duration"":0,""min_spo2"":95,""sleep_awake_duration"":0,""total_long_duration"":0,""min_hr"":60,""awake_count"":0,""total_snore_disturb"":0,""sleep_manually_duration"":0,""sleep_score"":40,""sleep_deep_duration"":0,""long_sleep_evaluation"":0,""segment_details"":[{""min_spo2"":97,""timezone"":4,""bedtime"":1730810760,""avg_hr"":69,""min_hr"":60,""max_spo2"":99,""sleep_rem_duration"":0,""sleep_awake_duration"":0,""sleep_deep_duration"":0,""avg_spo2"":98,""sleep_light_duration"":0,""duration"":119,""wake_up_time"":1730817900,""awake_count"":0,""max_hr"":86},{""avg_hr"":72,""sleep_deep_duration"":0,""sleep_rem_duration"":0,""awake_count"":0,""max_spo2"":99,""min_hr"":67,""bedtime"":1730832000,""sleep_awake_duration"":0,""min_spo2"":95,""avg_spo2"":97,""max_hr"":85,""sleep_light_duration"":0,""duration"":106,""timezone"":4,""wake_up_time"":1730838360}],""day_sleep_evaluation"":4,""avg_spo2"":98,""breath_quality"":0,""total_duration"":225,""sleep_nap_duration"":225,""total_snore"":0,""sleep_trace_duration"":0,""total_turn_over"":0,""total_body_move"":0,""sleep_rem_duration"":0,""avg_hr"":71}",1730842110
